penalty,n_items,items_code,items_label,mae,hi_missed_pct,kappa,mae_vs_a1,a1_mae_ref,a0_miss_pct_ref,champion
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q23가전사용",0.5284,18.43,0.5649,0.0604,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.5601,16.38,0.5512,0.0286,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.5638,15.36,0.556,0.025,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기",0.5624,17.06,0.5482,0.0263,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q22취미",0.5424,18.43,0.5583,0.0463,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q23가전사용",0.532,18.77,0.5662,0.0567,0.5887,17.75,False
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기",0.5302,17.75,0.5657,0.0586,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기",0.5615,16.38,0.5471,0.0272,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q22취미",0.571,16.38,0.5447,0.0177,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0117A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q17금전,Q23가전사용",0.5266,18.09,0.5657,0.0622,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,Q18,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5352,17.75,0.5628,0.0536,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.5365,17.75,0.5658,0.0522,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,Q18,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.5379,17.75,0.5622,0.0508,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.5374,18.77,0.5592,0.0513,0.5887,17.75,False
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.5306,18.09,0.5628,0.0581,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0113A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5347,18.77,0.5581,0.054,0.5887,17.75,False
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.562,16.04,0.5488,0.0268,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.557,16.04,0.5636,0.0318,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기",0.5647,16.72,0.5486,0.0241,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q22취미",0.5656,15.36,0.5537,0.0232,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0116B,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q16b지불,Q23가전사용",0.5315,18.77,0.5671,0.0572,0.5887,17.75,False
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기",0.5574,16.38,0.5545,0.0313,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기",0.5638,16.72,0.5469,0.025,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q22취미",0.5642,16.04,0.5454,0.0245,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0117A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q17금전,Q23가전사용",0.5252,18.77,0.5667,0.0635,0.5887,17.75,False
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5601,16.04,0.5551,0.0286,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.5338,17.75,0.5683,0.0549,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,Q18,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.5365,18.43,0.5646,0.0522,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.5624,16.72,0.5471,0.0263,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.527,18.43,0.5661,0.0617,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5325,19.11,0.5626,0.0563,0.5887,17.75,False
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q18혼자있기",0.5365,17.41,0.5716,0.0522,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q21글쓰기",0.562,16.72,0.5509,0.0268,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q22취미",0.5642,14.68,0.5534,0.0245,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,ADL0117A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q17금전,Q23가전사용",0.5361,18.77,0.5623,0.0527,0.5887,17.75,False
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q21글쓰기",0.566,15.36,0.5578,0.0227,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q22취미",0.5374,17.06,0.5704,0.0513,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,Q18,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기,Q23가전사용",0.5352,17.41,0.5718,0.0536,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,ADL0121A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기,Q22취미",0.5683,15.02,0.5517,0.0204,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,ADL0121A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기,Q23가전사용",0.5334,18.43,0.5642,0.0554,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불,Q22취미,Q23가전사용",0.5329,18.09,0.5663,0.0558,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q21글쓰기",0.5597,15.7,0.554,0.0291,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q22취미",0.5284,17.75,0.5687,0.0604,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0117A,Q18,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기,Q23가전사용",0.5329,18.09,0.5647,0.0558,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0117A,ADL0121A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기,Q22취미",0.5642,16.04,0.546,0.0245,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0117A,ADL0121A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기,Q23가전사용",0.5275,18.43,0.567,0.0613,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q17금전,Q22취미,Q23가전사용",0.5329,18.43,0.5625,0.0558,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,Q18,ADL0121A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기,Q22취미",0.5334,17.75,0.5675,0.0554,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,Q18,ADL0121A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기,Q23가전사용",0.5388,18.09,0.5608,0.0499,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,Q18,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미,Q23가전사용",0.5338,17.41,0.5674,0.0549,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0111A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미,Q23가전사용",0.5356,18.09,0.5606,0.0531,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q16b지불",0.5647,17.41,0.5492,0.0241,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q17금전",0.5633,16.38,0.5491,0.0254,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기",0.5574,16.04,0.5549,0.0313,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기",0.5592,17.06,0.5521,0.0295,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q22취미",0.5887,15.02,0.5368,0.0,0.5887,17.75,False
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0112A,ADL0113A,ADL0114A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q12집안일,Q13빨래,Q14가전,Q15외출,Q16a쇼핑,Q23가전사용",0.5611,16.04,0.5475,0.0277,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.5692,17.06,0.5454,0.0195,0.5887,17.75,True
L2,14,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0110A,ADL0112A,ADL0113A,ADL0115A,ADL0116A,ADL0116B,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q10설거지,Q12집안일,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.5651,16.04,0.5526,0.0236,0.5887,17.75,True
